Date.Time,SN_10779056,Tank4,Tank5,Tank6,Tank9,Tank11,Tank12,Tank13,Tank14,Tank15,Tank16
12/30/15 03:00:00 PM,25.089,,25.065,25.089,25.089,25.137,25.113,25.113,25.113,25.089,25.113
12/30/15 03:15:00 PM,25.089,,25.065,25.089,25.089,25.137,25.089,25.113,25.089,25.089,25.113
12/30/15 03:30:00 PM,25.065,,25.065,25.065,25.065,25.113,25.089,25.089,25.089,25.089,25.113
12/30/15 03:45:00 PM,25.04,,25.04,25.04,25.04,25.089,25.065,25.089,25.065,25.065,25.089
12/30/15 04:00:00 PM,25.016,,24.992,25.016,25.016,25.065,25.04,25.04,25.04,25.04,25.065
12/30/15 04:15:00 PM,24.992,,24.968,24.968,24.968,25.016,24.992,25.016,24.992,24.992,25.016
12/30/15 04:30:00 PM,24.944,,24.919,24.919,24.919,24.992,24.944,24.968,24.944,24.944,24.992
12/30/15 04:45:00 PM,24.895,,24.895,24.895,24.895,24.944,24.895,24.919,24.919,24.919,24.944
12/30/15 05:00:00 PM,24.847,,24.847,24.847,24.847,24.895,24.871,24.871,24.871,24.871,24.895
12/30/15 05:15:00 PM,24.823,,24.798,24.798,24.798,24.847,24.823,24.847,24.823,24.823,24.847
12/30/15 05:30:00 PM,24.774,,24.75,24.774,24.75,24.823,24.774,24.798,24.798,24.798,24.798
12/30/15 05:45:00 PM,24.726,,24.726,24.726,24.726,24.774,24.75,24.75,24.75,24.75,24.774
12/30/15 06:00:00 PM,24.677,,24.677,24.677,24.677,24.726,24.702,24.702,24.702,24.702,24.726
12/30/15 06:15:00 PM,24.629,,24.605,24.605,24.605,24.653,24.629,24.653,24.629,24.629,24.653
12/30/15 06:30:00 PM,24.557,,24.557,24.557,24.557,24.605,24.581,24.605,24.581,24.581,24.605
12/30/15 06:45:00 PM,24.508,,24.508,24.508,24.508,24.557,24.532,24.557,24.532,24.532,24.557
12/30/15 07:00:00 PM,24.484,,24.46,24.46,24.46,24.532,24.484,24.508,24.508,24.508,24.532
12/30/15 07:15:00 PM,24.436,,24.436,24.436,24.436,24.484,24.46,24.484,24.46,24.46,24.484
12/30/15 07:30:00 PM,24.412,,24.412,24.412,24.412,24.46,24.436,24.436,24.436,24.436,24.46
12/30/15 07:45:00 PM,24.388,,24.388,24.388,24.388,24.436,24.412,24.412,24.412,24.412,24.436
12/30/15 08:00:00 PM,24.363,,24.363,24.363,24.363,24.412,24.388,24.388,24.388,24.388,24.412
12/30/15 08:15:00 PM,24.339,,24.339,24.339,24.339,24.388,24.363,24.363,24.363,24.363,24.388
12/30/15 08:30:00 PM,24.315,,24.315,24.315,24.315,24.363,24.339,24.339,24.339,24.339,24.363
12/30/15 08:45:00 PM,24.291,,24.291,24.291,24.291,24.339,24.315,24.315,24.315,24.315,24.339
12/30/15 09:00:00 PM,24.267,,24.267,24.267,24.267,24.315,24.291,24.315,24.291,24.291,24.315
12/30/15 09:15:00 PM,24.267,,24.243,24.267,24.243,24.315,24.267,24.291,24.267,24.267,24.315
12/30/15 09:30:00 PM,24.243,,24.243,24.243,24.243,24.291,24.267,24.267,24.267,24.267,24.291
12/30/15 09:45:00 PM,24.243,,24.219,24.219,24.219,24.291,24.243,24.267,24.243,24.243,24.267
12/30/15 10:00:00 PM,24.219,,24.219,24.219,24.219,24.267,24.243,24.243,24.243,24.243,24.267
12/30/15 10:15:00 PM,24.219,,24.195,24.195,24.195,24.267,24.219,24.243,24.219,24.219,24.243
12/30/15 10:30:00 PM,24.195,,24.195,24.195,24.195,24.243,24.219,24.219,24.219,24.219,24.243
12/30/15 10:45:00 PM,24.195,,24.171,24.171,24.171,24.243,24.195,24.219,24.195,24.195,24.219
12/30/15 11:00:00 PM,24.171,,24.171,24.171,24.171,24.219,24.195,24.195,24.195,24.195,24.219
12/30/15 11:15:00 PM,24.171,,24.171,24.146,24.146,24.219,24.171,24.195,24.171,24.171,24.219
12/30/15 11:30:00 PM,24.146,,24.146,24.146,24.146,24.195,24.171,24.171,24.171,24.171,24.195
12/30/15 11:45:00 PM,24.146,,24.146,24.146,24.146,24.195,24.171,24.171,24.171,24.171,24.195
12/31/15 12:00:00 AM,24.146,,24.122,24.122,24.122,24.195,24.146,24.171,24.146,24.146,24.171
12/31/15 12:15:00 AM,24.122,,24.122,24.122,24.122,24.171,24.146,24.146,24.146,24.146,24.171
12/31/15 12:30:00 AM,24.122,,24.122,24.122,24.122,24.171,24.146,24.146,24.122,24.122,24.171
12/31/15 12:45:00 AM,24.098,,24.098,24.098,24.098,24.146,24.122,24.122,24.122,24.122,24.146
12/31/15 01:00:00 AM,24.098,,24.098,24.098,24.098,24.146,24.122,24.122,24.122,24.122,24.146
12/31/15 01:15:00 AM,24.098,,24.074,24.074,24.074,24.146,24.122,24.122,24.098,24.098,24.122
12/31/15 01:30:00 AM,24.074,,24.074,24.074,24.074,24.122,24.098,24.122,24.098,24.098,24.122
12/31/15 01:45:00 AM,24.074,,24.074,24.074,24.074,24.122,24.098,24.098,24.098,24.098,24.122
12/31/15 02:00:00 AM,24.074,,24.05,24.05,24.05,24.098,24.074,24.098,24.074,24.074,24.098
12/31/15 02:15:00 AM,24.05,,24.026,24.05,24.026,24.098,24.074,24.074,24.05,24.05,24.074
12/31/15 02:30:00 AM,24.026,,24.026,24.026,24.026,24.074,24.05,24.05,24.05,24.05,24.074
12/31/15 02:45:00 AM,24.002,,24.002,24.002,24.002,24.05,24.026,24.026,24.026,24.026,24.05
12/31/15 03:00:00 AM,23.978,,23.978,23.978,23.978,24.026,24.002,24.002,24.002,24.002,24.026
12/31/15 03:15:00 AM,23.978,,23.954,23.954,23.954,24.026,23.978,23.978,23.978,23.978,24.002
12/31/15 03:30:00 AM,23.954,,23.93,23.93,23.93,24.002,23.954,23.978,23.954,23.954,23.978
12/31/15 03:45:00 AM,23.93,,23.93,23.93,23.93,23.978,23.954,23.954,23.954,23.954,23.978
12/31/15 04:00:00 AM,23.905,,23.905,23.905,23.905,23.954,23.93,23.93,23.93,23.93,23.954
12/31/15 04:15:00 AM,23.881,,23.881,23.881,23.881,23.93,23.905,23.905,23.905,23.905,23.93
12/31/15 04:30:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 04:45:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 05:00:00 AM,23.857,,23.833,23.833,23.833,23.905,23.857,23.881,23.857,23.857,23.881
12/31/15 05:15:00 AM,23.857,,23.833,23.833,23.833,23.905,23.881,23.881,23.857,23.857,23.881
12/31/15 05:30:00 AM,23.857,,23.833,23.833,23.833,23.905,23.881,23.881,23.857,23.857,23.881
12/31/15 05:45:00 AM,23.857,,23.833,23.833,23.833,23.905,23.857,23.881,23.857,23.857,23.881
12/31/15 06:00:00 AM,23.857,,23.833,23.833,23.833,23.905,23.857,23.881,23.857,23.857,23.881
12/31/15 06:15:00 AM,23.857,,23.833,23.833,23.833,23.905,23.857,23.881,23.857,23.857,23.881
12/31/15 06:30:00 AM,23.857,,23.833,23.857,23.833,23.905,23.881,23.881,23.857,23.857,23.881
12/31/15 06:45:00 AM,23.857,,23.857,23.833,23.857,23.905,23.881,23.881,23.857,23.881,23.881
12/31/15 07:00:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 07:15:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 07:30:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 07:45:00 AM,23.881,,23.857,23.857,23.857,23.93,23.881,23.881,23.881,23.881,23.905
12/31/15 08:00:00 AM,23.881,,23.857,23.857,23.857,23.93,23.881,23.905,23.881,23.881,23.905
12/31/15 08:15:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 08:30:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 08:45:00 AM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
12/31/15 09:00:00 AM,23.881,,23.881,23.881,23.857,23.93,23.881,23.905,23.881,23.881,23.905
12/31/15 09:15:00 AM,23.905,,23.905,23.905,23.905,23.978,23.93,23.93,23.93,23.93,23.954
12/31/15 09:30:00 AM,23.954,,23.954,23.954,23.954,24.002,23.978,23.978,23.978,23.978,24.002
12/31/15 09:45:00 AM,24.002,,23.978,24.002,23.978,24.05,24.002,24.026,24.002,24.002,24.026
12/31/15 10:00:00 AM,24.074,,24.074,24.074,24.05,24.122,24.098,24.098,24.098,24.074,24.098
12/31/15 10:15:00 AM,24.122,,24.122,24.146,24.122,24.195,24.146,24.146,24.146,24.146,24.171
12/31/15 10:30:00 AM,24.171,,24.171,24.171,24.146,24.219,24.195,24.195,24.171,24.171,24.219
12/31/15 10:45:00 AM,24.219,,24.219,24.219,24.219,24.267,24.243,24.243,24.243,24.243,24.267
12/31/15 11:00:00 AM,24.291,,24.291,24.291,24.267,24.363,24.315,24.315,24.291,24.291,24.315
12/31/15 11:15:00 AM,24.339,,24.339,24.339,24.315,24.388,24.339,24.363,24.339,24.339,24.363
12/31/15 11:30:00 AM,24.363,,24.363,24.363,24.363,24.436,24.388,24.388,24.388,24.388,24.412
12/31/15 11:45:00 AM,24.412,,24.412,24.412,24.412,24.484,24.436,24.436,24.436,24.436,24.46
12/31/15 12:00:00 PM,24.46,,24.46,24.436,24.436,24.508,24.46,24.484,24.46,24.46,24.484
12/31/15 12:15:00 PM,24.605,,24.653,24.605,24.581,24.798,24.653,24.629,24.605,24.605,24.629
12/31/15 12:30:00 PM,24.726,,24.774,24.75,24.726,24.944,24.798,24.75,24.75,24.75,24.774
12/31/15 12:45:00 PM,24.847,,24.847,24.847,24.847,24.919,24.871,24.871,24.871,24.871,24.895
12/31/15 01:00:00 PM,24.944,,24.944,24.944,24.944,24.992,24.968,24.992,24.968,24.968,24.992
12/31/15 01:15:00 PM,25.016,,24.992,25.016,25.016,25.065,25.016,25.04,25.016,25.016,25.04
12/31/15 01:30:00 PM,25.065,,25.04,25.065,25.065,25.113,25.089,25.089,25.089,25.065,25.089
12/31/15 01:45:00 PM,25.113,,25.113,25.113,25.113,25.186,25.137,25.137,25.137,25.113,25.162
12/31/15 02:00:00 PM,25.162,,25.137,25.162,25.137,25.21,25.162,25.186,25.162,25.162,25.186
12/31/15 02:15:00 PM,25.186,,25.162,25.186,25.186,25.234,25.186,25.21,25.186,25.186,25.21
12/31/15 02:30:00 PM,25.186,,25.186,25.186,25.186,25.258,25.21,25.234,25.21,25.21,25.234
12/31/15 02:45:00 PM,25.21,,25.186,25.21,25.21,25.258,25.234,25.234,25.234,25.21,25.258
12/31/15 03:00:00 PM,25.21,,25.21,25.21,25.21,25.258,25.234,25.234,25.234,25.234,25.258
12/31/15 03:15:00 PM,25.21,,25.21,25.21,25.21,25.258,25.234,25.258,25.234,25.234,25.258
12/31/15 03:30:00 PM,25.21,,25.21,25.21,25.21,25.258,25.234,25.234,25.234,25.234,25.258
12/31/15 03:45:00 PM,25.21,,25.186,25.21,25.21,25.258,25.21,25.234,25.21,25.21,25.234
12/31/15 04:00:00 PM,25.186,,25.162,25.186,25.186,25.234,25.21,25.21,25.21,25.21,25.234
12/31/15 04:15:00 PM,25.162,,25.137,25.162,25.162,25.21,25.186,25.186,25.186,25.186,25.21
12/31/15 04:30:00 PM,25.137,,25.113,25.113,25.113,25.186,25.137,25.162,25.137,25.137,25.162
12/31/15 04:45:00 PM,25.089,,25.065,25.089,25.089,25.137,25.089,25.113,25.089,25.089,25.137
12/31/15 05:00:00 PM,25.04,,25.016,25.04,25.04,25.089,25.04,25.065,25.065,25.04,25.089
12/31/15 05:15:00 PM,24.992,,24.992,24.992,24.992,25.04,25.016,25.016,25.016,25.016,25.04
12/31/15 05:30:00 PM,24.944,,24.944,24.944,24.944,24.992,24.968,24.992,24.968,24.968,24.992
12/31/15 05:45:00 PM,24.895,,24.895,24.895,24.895,24.944,24.919,24.919,24.919,24.919,24.944
12/31/15 06:00:00 PM,24.871,,24.871,24.847,24.871,24.919,24.895,24.895,24.895,24.895,24.919
12/31/15 06:15:00 PM,24.823,,24.823,24.823,24.823,24.871,24.847,24.847,24.847,24.847,24.871
12/31/15 06:30:00 PM,24.798,,24.774,24.774,24.774,24.823,24.798,24.823,24.798,24.798,24.823
12/31/15 06:45:00 PM,24.75,,24.726,24.726,24.726,24.798,24.75,24.774,24.75,24.75,24.774
12/31/15 07:00:00 PM,24.702,,24.702,24.702,24.702,24.75,24.726,24.726,24.726,24.726,24.75
12/31/15 07:15:00 PM,24.677,,24.677,24.677,24.677,24.726,24.702,24.702,24.702,24.702,24.726
12/31/15 07:30:00 PM,24.653,,24.629,24.629,24.629,24.677,24.653,24.677,24.653,24.653,24.677
12/31/15 07:45:00 PM,24.605,,24.605,24.605,24.605,24.653,24.629,24.629,24.629,24.629,24.653
12/31/15 08:00:00 PM,24.581,,24.581,24.581,24.581,24.629,24.605,24.605,24.605,24.605,24.629
12/31/15 08:15:00 PM,24.532,,24.532,24.532,24.532,24.581,24.557,24.581,24.557,24.557,24.581
12/31/15 08:30:00 PM,24.508,,24.508,24.508,24.508,24.557,24.532,24.532,24.532,24.532,24.557
12/31/15 08:45:00 PM,24.484,,24.484,24.484,24.484,24.532,24.508,24.508,24.508,24.508,24.532
12/31/15 09:00:00 PM,24.46,,24.46,24.46,24.46,24.508,24.484,24.484,24.46,24.46,24.508
12/31/15 09:15:00 PM,24.436,,24.436,24.436,24.436,24.484,24.46,24.46,24.46,24.46,24.484
12/31/15 09:30:00 PM,24.412,,24.412,24.412,24.412,24.46,24.436,24.436,24.436,24.436,24.46
12/31/15 09:45:00 PM,24.388,,24.388,24.388,24.388,24.436,24.412,24.412,24.412,24.412,24.412
12/31/15 10:00:00 PM,24.363,,24.339,24.339,24.339,24.412,24.363,24.388,24.363,24.363,24.388
12/31/15 10:15:00 PM,24.315,,24.315,24.315,24.315,24.363,24.339,24.363,24.339,24.339,24.363
12/31/15 10:30:00 PM,24.291,,24.291,24.291,24.291,24.339,24.315,24.315,24.315,24.315,24.339
12/31/15 10:45:00 PM,24.267,,24.267,24.267,24.267,24.315,24.291,24.291,24.291,24.291,24.315
12/31/15 11:00:00 PM,24.243,,24.243,24.243,24.219,24.291,24.267,24.267,24.243,24.267,24.291
12/31/15 11:15:00 PM,24.219,,24.195,24.195,24.219,24.267,24.219,24.243,24.219,24.219,24.267
12/31/15 11:30:00 PM,24.171,,24.171,24.171,24.171,24.219,24.195,24.219,24.195,24.195,24.219
12/31/15 11:45:00 PM,24.146,,24.146,24.146,24.146,24.195,24.171,24.171,24.171,24.171,24.195
01/01/16 12:00:00 AM,24.122,,24.098,24.122,24.122,24.171,24.122,24.146,24.122,24.122,24.171
01/01/16 12:15:00 AM,24.074,,24.074,24.074,24.074,24.122,24.098,24.122,24.098,24.098,24.122
01/01/16 12:30:00 AM,24.05,,24.05,24.05,24.05,24.098,24.074,24.074,24.074,24.074,24.098
01/01/16 12:45:00 AM,24.026,,24.002,24.002,24.002,24.05,24.026,24.05,24.026,24.026,24.05
01/01/16 01:00:00 AM,23.978,,23.978,23.978,23.978,24.026,24.002,24.002,24.002,24.002,24.026
01/01/16 01:15:00 AM,23.954,,23.93,23.93,23.93,24.002,23.978,23.978,23.954,23.954,23.978
01/01/16 01:30:00 AM,23.93,,23.905,23.905,23.905,23.954,23.93,23.93,23.93,23.93,23.954
01/01/16 01:45:00 AM,23.881,,23.881,23.881,23.881,23.93,23.905,23.905,23.905,23.905,23.93
01/01/16 02:00:00 AM,23.857,,23.833,23.833,23.833,23.905,23.881,23.881,23.881,23.857,23.905
01/01/16 02:15:00 AM,23.833,,23.809,23.809,23.809,23.857,23.833,23.833,23.833,23.833,23.857
01/01/16 02:30:00 AM,23.785,,23.785,23.785,23.785,23.833,23.809,23.809,23.809,23.809,23.833
01/01/16 02:45:00 AM,23.761,,23.761,23.761,23.761,23.809,23.785,23.785,23.785,23.785,23.809
01/01/16 03:00:00 AM,23.737,,23.713,23.713,23.713,23.785,23.737,23.761,23.737,23.737,23.761
01/01/16 03:15:00 AM,23.713,,23.689,23.689,23.689,23.761,23.713,23.737,23.713,23.713,23.737
01/01/16 03:30:00 AM,23.665,,23.665,23.665,23.665,23.713,23.689,23.689,23.689,23.689,23.713
01/01/16 03:45:00 AM,23.641,,23.641,23.641,23.641,23.689,23.665,23.665,23.665,23.665,23.689
01/01/16 04:00:00 AM,23.617,,23.617,23.617,23.593,23.665,23.641,23.641,23.641,23.641,23.665
01/01/16 04:15:00 AM,23.593,,23.569,23.569,23.569,23.641,23.593,23.617,23.593,23.593,23.617
01/01/16 04:30:00 AM,23.545,,23.545,23.545,23.545,23.593,23.569,23.569,23.569,23.569,23.593
01/01/16 04:45:00 AM,23.521,,23.497,23.521,23.497,23.569,23.545,23.545,23.545,23.545,23.569
01/01/16 05:00:00 AM,23.497,,23.472,23.472,23.472,23.545,23.497,23.521,23.497,23.497,23.521
01/01/16 05:15:00 AM,23.448,,23.448,23.448,23.448,23.497,23.472,23.472,23.472,23.472,23.497
01/01/16 05:30:00 AM,23.424,,23.4,23.424,23.4,23.472,23.448,23.448,23.448,23.448,23.472
01/01/16 05:45:00 AM,23.4,,23.376,23.376,23.376,23.448,23.4,23.424,23.4,23.4,23.448
01/01/16 06:00:00 AM,23.352,,23.352,23.352,23.352,23.424,23.376,23.4,23.376,23.376,23.4
01/01/16 06:15:00 AM,23.352,,23.328,23.328,23.328,23.376,23.352,23.352,23.352,23.352,23.376
01/01/16 06:30:00 AM,23.304,,23.28,23.28,23.28,23.328,23.304,23.328,23.304,23.304,23.328
01/01/16 06:45:00 AM,23.256,,23.256,23.256,23.256,23.304,23.28,23.28,23.28,23.28,23.304
01/01/16 07:00:00 AM,23.232,,23.232,23.232,23.232,23.28,23.256,23.256,23.256,23.256,23.28
01/01/16 07:15:00 AM,23.208,,23.208,23.208,23.208,23.256,23.232,23.232,23.232,23.232,23.256
01/01/16 07:30:00 AM,23.184,,23.184,23.184,23.184,23.232,23.208,23.208,23.208,23.208,23.232
01/01/16 07:45:00 AM,23.16,,23.16,23.16,23.16,23.208,23.184,23.184,23.184,23.184,23.208
01/01/16 08:00:00 AM,23.136,,23.136,23.136,23.136,23.208,23.16,23.16,23.16,23.16,23.184
01/01/16 08:15:00 AM,23.136,,23.136,23.136,23.136,23.184,23.16,23.16,23.16,23.16,23.184
01/01/16 08:30:00 AM,23.136,,23.112,23.112,23.112,23.184,23.136,23.16,23.136,23.136,23.16
01/01/16 08:45:00 AM,23.136,,23.136,23.136,23.136,23.184,23.16,23.16,23.16,23.16,23.184
01/01/16 09:00:00 AM,23.16,,23.16,23.16,23.16,23.232,23.184,23.184,23.184,23.184,23.208
01/01/16 09:15:00 AM,23.232,,23.232,23.232,23.232,23.28,23.256,23.256,23.256,23.232,23.28
01/01/16 09:30:00 AM,23.352,,23.352,23.352,23.352,23.4,23.376,23.376,23.376,23.352,23.4
01/01/16 09:45:00 AM,23.497,,23.497,23.497,23.497,23.569,23.521,23.545,23.521,23.521,23.545
01/01/16 10:00:00 AM,23.665,,23.665,23.665,23.665,23.713,23.689,23.689,23.689,23.665,23.713
01/01/16 10:15:00 AM,23.833,,23.833,23.978,23.809,23.881,23.857,23.857,23.857,23.833,23.881
01/01/16 10:30:00 AM,24.002,,24.002,24.171,24.002,24.074,24.026,24.026,24.026,24.026,24.05
01/01/16 10:45:00 AM,24.171,,24.219,24.315,24.171,24.291,24.267,24.219,24.195,24.195,24.219
01/01/16 11:00:00 AM,24.363,,24.557,24.436,24.339,24.629,24.436,24.388,24.363,24.363,24.388
01/01/16 11:15:00 AM,24.532,,24.726,24.581,24.508,24.823,24.653,24.557,24.557,24.532,24.557
01/01/16 11:30:00 AM,24.702,,24.895,24.726,24.677,25.016,24.823,24.726,24.726,24.702,24.726
01/01/16 11:45:00 AM,24.871,,25.04,24.871,24.847,25.186,24.992,24.895,24.895,24.871,24.895
01/01/16 12:00:00 PM,25.016,,25.162,25.016,25.016,25.355,25.137,25.04,25.04,25.016,25.04
01/01/16 12:15:00 PM,25.162,,25.258,25.162,25.137,25.525,25.283,25.186,25.162,25.162,25.186
01/01/16 12:30:00 PM,25.258,,25.331,25.258,25.258,25.55,25.355,25.283,25.283,25.283,25.307
01/01/16 12:45:00 PM,25.331,,25.331,25.331,25.331,25.404,25.355,25.38,25.355,25.355,25.38
01/01/16 01:00:00 PM,25.38,,25.38,25.38,25.38,25.428,25.404,25.404,25.404,25.404,25.428
01/01/16 01:15:00 PM,25.404,,25.38,25.404,25.404,25.453,25.428,25.428,25.428,25.404,25.453
01/01/16 01:30:00 PM,25.428,,25.404,25.428,25.428,25.477,25.428,25.453,25.428,25.428,25.453
01/01/16 01:45:00 PM,25.428,,25.428,25.453,25.428,25.501,25.453,25.477,25.453,25.453,25.477
01/01/16 02:00:00 PM,25.453,,25.428,25.453,25.453,25.501,25.477,25.477,25.477,25.453,25.477
01/01/16 02:15:00 PM,25.428,,25.428,25.428,25.428,25.477,25.453,25.477,25.453,25.453,25.477
01/01/16 02:30:00 PM,25.404,,25.404,25.404,25.404,25.453,25.428,25.428,25.428,25.428,25.453
01/01/16 02:45:00 PM,25.355,,25.355,25.355,25.355,25.404,25.38,25.38,25.38,25.38,25.404
01/01/16 03:00:00 PM,25.331,,25.331,25.331,25.331,25.38,25.355,25.355,25.355,25.331,25.38
01/01/16 03:15:00 PM,25.307,,25.307,25.307,25.307,25.38,25.331,25.355,25.331,25.331,25.355
01/01/16 03:30:00 PM,25.307,,25.283,25.307,25.307,25.355,25.331,25.331,25.331,25.307,25.355
01/01/16 03:45:00 PM,25.283,,25.283,25.283,25.283,25.331,25.307,25.307,25.307,25.307,25.331
01/01/16 04:00:00 PM,25.234,,25.21,25.234,25.234,25.283,25.234,25.258,25.234,25.234,25.283
01/01/16 04:15:00 PM,25.186,,25.162,25.186,25.186,25.234,25.186,25.21,25.186,25.186,25.21
01/01/16 04:30:00 PM,25.137,,25.113,25.137,25.137,25.186,25.137,25.162,25.137,25.137,25.162
01/01/16 04:45:00 PM,25.089,,25.065,25.065,25.065,25.113,25.089,25.113,25.089,25.089,25.113
01/01/16 05:00:00 PM,25.016,,24.992,25.016,25.016,25.065,25.04,25.04,25.04,25.04,25.065
01/01/16 05:15:00 PM,24.944,,24.944,24.944,24.944,24.992,24.968,24.992,24.968,24.968,24.992
01/01/16 05:30:00 PM,24.895,,24.871,24.871,24.871,24.919,24.895,24.919,24.895,24.895,24.919
01/01/16 05:45:00 PM,24.823,,24.798,24.798,24.798,24.847,24.823,24.847,24.823,24.823,24.847
01/01/16 06:00:00 PM,24.75,,24.75,24.75,24.75,24.798,24.774,24.774,24.774,24.774,24.798
01/01/16 06:15:00 PM,24.677,,24.677,24.677,24.677,24.726,24.702,24.702,24.702,24.702,24.726
01/01/16 06:30:00 PM,24.629,,24.605,24.605,24.605,24.653,24.629,24.653,24.629,24.629,24.653
01/01/16 06:45:00 PM,24.557,,24.557,24.557,24.557,24.605,24.581,24.581,24.581,24.581,24.605
01/01/16 07:00:00 PM,24.508,,24.508,24.508,24.508,24.557,24.532,24.532,24.532,24.532,24.557
01/01/16 07:15:00 PM,24.46,,24.436,24.46,24.436,24.508,24.46,24.484,24.46,24.46,24.508
01/01/16 07:30:00 PM,24.412,,24.388,24.412,24.412,24.436,24.412,24.436,24.412,24.412,24.436
01/01/16 07:45:00 PM,24.363,,24.339,24.339,24.339,24.388,24.363,24.388,24.363,24.363,24.388
01/01/16 08:00:00 PM,24.315,,24.291,24.291,24.291,24.339,24.315,24.339,24.315,24.315,24.339
01/01/16 08:15:00 PM,24.267,,24.243,24.243,24.243,24.291,24.267,24.291,24.267,24.267,24.291
01/01/16 08:30:00 PM,24.219,,24.195,24.219,24.219,24.267,24.219,24.243,24.219,24.219,24.243
01/01/16 08:45:00 PM,24.171,,24.171,24.171,24.171,24.219,24.195,24.195,24.195,24.195,24.219
01/01/16 09:00:00 PM,24.122,,24.122,24.122,24.122,24.171,24.146,24.146,24.146,24.146,24.171
01/01/16 09:15:00 PM,24.098,,24.074,24.074,24.074,24.146,24.122,24.122,24.122,24.122,24.122
01/01/16 09:30:00 PM,24.05,,24.05,24.05,24.05,24.098,24.074,24.074,24.074,24.074,24.098
01/01/16 09:45:00 PM,24.026,,24.002,24.026,24.026,24.074,24.026,24.05,24.026,24.026,24.05
01/01/16 10:00:00 PM,23.978,,23.978,23.978,23.978,24.026,24.002,24.002,24.002,24.002,24.026
01/01/16 10:15:00 PM,23.954,,23.93,23.93,23.93,24.002,23.954,23.978,23.954,23.954,23.978
01/01/16 10:30:00 PM,23.905,,23.905,23.905,23.905,23.954,23.93,23.93,23.93,23.93,23.954
01/01/16 10:45:00 PM,23.881,,23.857,23.881,23.857,23.93,23.905,23.905,23.881,23.881,23.93
01/01/16 11:00:00 PM,23.833,,23.833,23.833,23.833,23.881,23.857,23.857,23.857,23.857,23.881
01/01/16 11:15:00 PM,23.809,,23.785,23.785,23.785,23.857,23.809,23.833,23.809,23.809,23.833
01/01/16 11:30:00 PM,23.761,,23.761,23.761,23.761,23.809,23.785,23.785,23.785,23.785,23.809
01/01/16 11:45:00 PM,23.713,,23.713,23.713,23.713,23.761,23.737,23.737,23.737,23.737,23.761
01/02/16 12:00:00 AM,23.689,,23.665,23.665,23.665,23.737,23.689,23.713,23.689,23.689,23.737
01/02/16 12:15:00 AM,23.641,,23.641,23.641,23.641,23.689,23.665,23.665,23.665,23.665,23.689
01/02/16 12:30:00 AM,23.617,,23.617,23.617,23.617,23.665,23.641,23.641,23.641,23.641,23.665
01/02/16 12:45:00 AM,23.593,,23.593,23.593,23.593,23.641,23.617,23.617,23.617,23.617,23.641
01/02/16 01:00:00 AM,23.569,,23.569,23.569,23.569,23.617,23.593,23.593,23.593,23.593,23.617
01/02/16 01:15:00 AM,23.569,,23.545,23.545,23.569,23.617,23.593,23.593,23.569,23.569,23.617
01/02/16 01:30:00 AM,23.545,,23.545,23.545,23.545,23.593,23.569,23.569,23.569,23.569,23.593
01/02/16 01:45:00 AM,23.545,,23.521,23.521,23.521,23.593,23.545,23.569,23.545,23.545,23.569
01/02/16 02:00:00 AM,23.521,,23.521,23.521,23.521,23.569,23.545,23.545,23.545,23.545,23.569
01/02/16 02:15:00 AM,23.521,,23.521,23.521,23.521,23.569,23.545,23.545,23.545,23.545,23.569
01/02/16 02:30:00 AM,23.521,,23.497,23.497,23.497,23.569,23.521,23.545,23.521,23.521,23.545
01/02/16 02:45:00 AM,23.497,,23.497,23.497,23.497,23.545,23.521,23.521,23.521,23.521,23.545
01/02/16 03:00:00 AM,23.497,,23.497,23.497,23.497,23.545,23.521,23.521,23.521,23.521,23.545
01/02/16 03:15:00 AM,23.497,,23.497,23.497,23.497,23.545,23.521,23.521,23.497,23.497,23.545
01/02/16 03:30:00 AM,23.497,,23.472,23.472,23.472,23.545,23.497,23.521,23.497,23.497,23.521
01/02/16 03:45:00 AM,23.472,,23.472,23.472,23.472,23.521,23.497,23.497,23.497,23.497,23.521
01/02/16 04:00:00 AM,23.472,,23.448,23.448,23.448,23.521,23.472,23.497,23.472,23.472,23.497
01/02/16 04:15:00 AM,23.448,,23.448,23.448,23.448,23.497,23.472,23.472,23.472,23.472,23.497
01/02/16 04:30:00 AM,23.448,,23.424,23.424,23.424,23.497,23.448,23.472,23.448,23.448,23.472
01/02/16 04:45:00 AM,23.424,,23.424,23.424,23.424,23.472,23.448,23.448,23.448,23.448,23.472
